Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Torque_roll_mean,Speed_roll_mean,Temp_roll_mean,Torque_z,Speed_z,Temp_z,Machine failure
299.0,309.1,1592,35.0,200,40.279999999999994,1481.2,309.02000000000004,-0.6267171684156221,0.5666960383432805,-0.5984777155901272,0
298.9,309.0,1601,32.3,202,37.92,1508.2,309.04,-0.937730508539661,0.6365923618283637,-0.6658044582856624,0
298.8,308.9,1379,46.7,204,40.779999999999994,1478.6,309.04,0.7210073054552124,-1.087516950803687,-0.7331312009811977,0
298.8,308.9,1461,47.9,206,41.26,1480.4,309.0,0.8592354566214513,-0.4506837812729296,-0.7331312009811977,0
298.8,308.9,1398,51.5,0,42.67999999999999,1486.2,308.96,1.2739199101201697,-0.9399580456685115,-0.7331312009811977,0
298.8,308.9,1402,37.9,2,43.26,1448.2,308.91999999999996,-0.29266580309721035,-0.9088930130084746,-0.7331312009811977,0
298.8,308.8,1445,49.9,4,46.78,1417.0,308.88,1.0896157085651836,-0.5749439119130774,-0.8004579436766946,0
298.9,308.9,1450,47.5,9,46.94,1431.2,308.88,0.813159406232705,-0.5361126210880311,-0.7331312009811977,0
298.9,308.9,1453,40.8,11,45.519999999999996,1429.6,308.88,0.041385562221201364,-0.5128138465930034,-0.7331312009811977,0
299.0,309.0,1469,40.1,13,43.239999999999995,1443.8,308.9,-0.03924752595910446,-0.38855371595285565,-0.6658044582856624,0
298.9,308.9,1422,47.6,15,45.18,1447.8,308.9,0.8246784188298918,-0.7535678497082898,-0.7331312009811977,0
299.0,309.0,1804,26.8,17,40.559999999999995,1519.6,308.93999999999994,-1.5712762013849246,2.2131427693252386,-0.6658044582856624,0
299.0,309.0,1436,43.9,20,39.839999999999996,1516.8,308.9599999999999,0.39847495273398664,-0.6448402353981605,-0.6658044582856624,0
299.0,309.0,1544,31.8,25,38.040000000000006,1535.0,308.98,-0.9953255715255938,0.19391564642283712,-0.6658044582856624,0
299.0,309.0,1419,45.2,27,39.06,1525.0,308.98,0.5482221164974131,-0.7768666242033175,-0.6658044582856624,0
298.9,308.9,1487,39.5,30,37.44,1538.0,308.97999999999996,-0.10836160154222432,-0.2487610689826894,-0.7331312009811977,0
298.9,308.9,1753,25.8,33,37.24,1527.8,308.96000000000004,-1.6864663273567908,1.8170636029097678,-0.7331312009811977,0
298.9,308.9,1830,24.9,35,33.44,1606.6,308.94,-1.7901374407314705,2.415065481615479,-0.7331312009811977,0
298.9,308.9,1727,27.1,37,32.5,1643.2,308.91999999999996,-1.5367191635933646,1.6151408906195275,-0.7331312009811977,0
299.1,309.0,1450,43.0,40,32.06,1649.4,308.91999999999996,0.29480383935930726,-0.5361126210880311,-0.6658044582856624,0
299.0,308.9,1622,31.9,42,30.54,1676.4,308.91999999999996,-0.9838065589284074,0.7996837832935576,-0.7331312009811977,0
299.0,309.0,1351,52.2,44,35.82,1596.0,308.93999999999994,1.3545529983004763,-1.3049721794239457,-0.6658044582856624,0
299.0,309.0,1575,35.3,47,37.9,1545.0,308.96,-0.5921601306240626,0.4346696495381235,-0.6658044582856624,0
298.9,308.9,1750,29.9,50,38.46,1549.6,308.96000000000004,-1.2141868108721396,1.79376482841474,-0.7331312009811977,0
298.9,308.8,1529,32.7,53,36.4,1565.4,308.92,-0.8916544581509139,0.07742177394769856,-0.8004579436766946,0
298.8,308.8,1523,44.4,55,38.9,1545.6,308.9,0.45607001571991973,0.030824224957643132,-0.8004579436766946,0
298.8,308.9,1852,25.0,57,33.46,1645.8,308.88,-1.7786184281342838,2.5859231612456823,-0.7331312009811977,0
298.8,308.8,1555,40.6,61,34.519999999999996,1641.8,308.84000000000003,0.018347537026828623,0.2793444862379387,-0.8004579436766946,0
298.8,308.8,1441,40.5,63,36.64,1580.0,308.82000000000005,0.0068285244296418445,-0.6060089445731143,-0.8004579436766946,0
298.8,308.7,1450,43.4,66,38.78,1564.2,308.8,0.34087988974805356,-0.5361126210880311,-0.8677846863722299,0
298.8,308.7,1591,31.1,68,36.12,1577.8,308.78000000000003,-1.0759586597058999,0.5589297801782712,-0.8677846863722299,0
298.8,308.7,1445,48.5,70,40.82,1496.4,308.73999999999995,0.9283495322045712,-0.5749439119130774,-0.8677846863722299,0
298.8,308.8,1497,46.8,72,42.06,1484.8,308.73999999999995,0.7325263180523983,-0.17109848733259703,-0.8004579436766946,0
298.9,308.8,1621,32.7,75,40.5,1520.8,308.74,-0.8916544581509139,0.7919175251285484,-0.8004579436766946,0
298.9,308.7,1572,34.1,80,38.64,1545.2,308.73999999999995,-0.7303882817903015,0.4113708750430958,-0.8677846863722299,0
298.8,308.6,1872,22.5,82,36.92,1601.4,308.72,-2.066593743063949,2.7412483245458668,-0.9351114290677269,0
298.7,308.6,1499,43.5,84,35.92,1612.2,308.7,0.35239890234524035,-0.15556597100257855,-0.9351114290677269,0
298.8,308.7,1498,39.5,89,34.46,1612.4,308.67999999999995,-0.10836160154222432,-0.1633322291675878,-0.8677846863722299,0
298.8,308.6,1486,41.9,92,36.3,1585.4,308.64,0.16809470079025432,-0.25652732714769866,-0.9351114290677269,0
298.8,308.6,1680,29.4,95,35.36,1607.0,308.62,-1.2717818738580728,1.2501267568640935,-0.9351114290677269,0
298.8,308.6,1431,45.7,97,40.0,1518.8,308.62,0.6058171794833462,-0.6836715262232067,-0.9351114290677269,0
298.9,308.7,1564,34.1,99,38.120000000000005,1531.8,308.64,-0.7303882817903015,0.34924080972302185,-0.8677846863722299,0
298.8,308.6,1599,33.0,101,36.82000000000001,1552.0,308.62,-0.8570974203593544,0.6210598454983451,-0.9351114290677269,0
298.8,308.6,1707,28.1,103,34.06,1596.2,308.62,-1.4215290376214984,1.4598157273193428,-0.9351114290677269,0
298.7,308.5,1467,40.7,106,36.32,1553.6,308.6,0.029866549624015405,-0.40408623228287416,-1.0024381717632622,0
298.9,308.7,1433,44.7,108,36.120000000000005,1554.0,308.62,0.49062705351148006,-0.6681390098931882,-0.8677846863722299,0
298.9,308.7,1558,41.2,110,37.54,1552.8,308.62,0.08746161260994849,0.30264326073296643,-0.8677846863722299,0
299.0,308.8,1310,50.7,112,41.08,1495.0,308.65999999999997,1.1817678093426771,-1.6233887641893243,-0.8004579436766946,0
298.9,308.7,1546,43.4,114,44.14,1462.8,308.67999999999995,0.34087988974805356,0.20944816275285558,-0.8677846863722299,0
298.9,308.7,1727,29.4,116,41.88,1514.8,308.72,-1.2717818738580728,1.6151408906195275,-0.8677846863722299,0
298.9,308.6,1560,32.2,118,39.38,1540.2,308.7,-0.949249521136847,0.3181757770629849,-0.9351114290677269,0
299.0,308.6,1329,60.5,120,43.24,1494.4,308.68,2.310631043866965,-1.4758298590541488,-0.9351114290677269,0
298.9,308.6,1413,46.5,122,42.4,1515.0,308.64,0.6979692802608388,-0.823464173193373,-0.9351114290677269,0
299.0,308.6,1587,38.6,124,41.440000000000005,1523.2,308.62,-0.2120327149169037,0.5278647475182343,-0.9351114290677269,0
298.9,308.5,1559,34.3,126,42.42,1489.6,308.58000000000004,-0.7073502565959288,0.3104095188979757,-1.0024381717632622,0
298.8,308.4,1473,41.1,128,44.2,1472.2,308.54,0.07594260001276171,-0.35748868329281874,-1.0697649144587975,0
298.8,308.4,1737,27.7,130,37.64,1553.8,308.5,-1.4676050880102451,1.69280347226962,-1.0697649144587975,0
298.7,308.4,1441,43.2,132,36.98,1559.4,308.46,0.3178418645536808,-0.6060089445731143,-1.0697649144587975,0
298.7,308.4,1430,49.6,135,39.18,1528.0,308.41999999999996,1.055058670773624,-0.6914377843882159,-1.0697649144587975,0
298.8,308.4,1369,53.0,138,42.92,1490.0,308.4,1.4467050990779688,-1.1651795324537795,-1.0697649144587975,0
298.8,308.5,1711,28.5,140,40.4,1537.6,308.41999999999996,-1.3754529872327521,1.4908807599793796,-1.0024381717632622,0
298.7,308.5,1420,45.7,143,44.0,1474.2,308.43999999999994,0.6058171794833462,-0.7691003660383083,-1.0024381717632622,0
298.7,308.6,1297,55.3,148,46.42,1445.4,308.48,1.7116423888132608,-1.7243501203344445,-0.9351114290677269,0
298.8,308.6,1449,49.4,150,46.379999999999995,1449.2,308.52,1.0320206455792507,-0.5438788792530405,-0.9351114290677269,0
298.8,308.6,1268,55.8,155,46.94,1429.0,308.56000000000006,1.7692374517991938,-1.9495716071197122,-0.9351114290677269,0
298.8,308.6,1511,36.1,157,48.459999999999994,1389.0,308.58000000000004,-0.5000080298465691,-0.062370873022467715,-0.9351114290677269,0
298.7,308.5,1544,35.2,159,46.36,1413.8,308.58000000000004,-0.6036791432212485,0.19391564642283712,-1.0024381717632622,0
298.6,308.4,1778,28.2,161,40.94,1510.0,308.54,-1.4100100250243122,2.0112200570349987,-1.0697649144587975,0
298.6,308.4,1407,50.5,164,41.160000000000004,1501.6,308.5,1.1587297841483035,-0.8700617221834284,-1.0697649144587975,0
298.6,308.4,1391,42.4,169,38.480000000000004,1526.2,308.46,0.2256897637761874,-0.9943218528235762,-1.0697649144587975,0
298.5,308.4,1513,33.6,172,37.980000000000004,1526.6,308.41999999999996,-0.7879833447762346,-0.04683835669244924,-1.0697649144587975,0
298.5,308.4,1612,36.1,174,38.16,1540.2,308.4,-0.5000080298465691,0.7220212016434653,-1.0697649144587975,0
298.4,308.4,1515,40.1,179,40.54,1487.6,308.4,-0.03924752595910446,-0.03130584036243077,-1.0697649144587975,0
298.3,308.3,1379,48.0,181,40.04,1482.0,308.38,0.8707544692186381,-1.087516950803687,-1.1370916571542944,0
298.4,308.3,1473,39.9,184,39.54,1498.4,308.36,-0.062285551153478017,-0.35748868329281874,-1.1370916571542944,0
298.4,308.3,1422,42.7,186,41.36,1480.2,308.34000000000003,0.26024680156774777,-0.7535678497082898,-1.1370916571542944,0
298.4,308.2,1463,37.6,188,41.660000000000004,1450.4,308.3,-0.32722284088876985,-0.4351512649429111,-1.2044183998498297,0
298.4,308.2,1584,41.0,191,41.839999999999996,1464.2,308.26000000000005,0.06442358741557493,0.5045659730232066,-1.2044183998498297,0
298.4,308.2,1850,27.0,194,37.64,1558.4,308.23999999999995,-1.5482381761905515,2.5703906449156637,-1.2044183998498297,0
298.4,308.2,1528,36.2,196,36.9,1569.4,308.21999999999997,-0.4884890172493824,0.06965551578268932,-1.2044183998498297,0
298.4,308.1,1495,46.0,203,37.56,1584.0,308.18,0.6403742172749057,-0.1866310036626155,-1.2717451425453266,0
298.4,308.2,1478,43.5,206,38.739999999999995,1587.0,308.17999999999995,0.35239890234524035,-0.3186573924677725,-1.2044183998498297,0
298.4,308.2,1499,40.0,211,38.54,1570.0,308.17999999999995,-0.05076653855629124,-0.15556597100257855,-1.2044183998498297,0
298.4,308.2,1471,47.0,214,42.54,1494.2,308.18,0.7555643432467719,-0.3730211996228372,-1.2044183998498297,0
298.3,308.1,1586,35.5,0,42.4,1505.8,308.15999999999997,-0.569122105429689,0.5200984893532251,-1.2717451425453266,0
298.4,308.2,1468,43.8,2,41.96,1500.4,308.17999999999995,0.38695594013679985,-0.3963199741178649,-1.2044183998498297,0
298.5,308.3,1440,43.6,5,41.980000000000004,1492.8,308.2,0.36391791494242715,-0.6137752027381236,-1.1370916571542944,0
298.5,308.4,1733,26.0,8,39.17999999999999,1539.6,308.24,-1.6634283021624177,1.661738439609583,-1.0697649144587975,0
298.4,308.2,1612,32.6,10,36.3,1567.8,308.23999999999995,-0.9031734707481007,0.7220212016434653,-1.2044183998498297,0
298.4,308.3,1458,42.9,15,37.779999999999994,1542.2,308.28000000000003,0.28328482676212047,-0.4739825557679573,-1.1370916571542944,0
298.4,308.3,1318,59.1,22,40.839999999999996,1512.2,308.3,2.149364867506353,-1.5612586988692505,-1.1370916571542944,0
298.4,308.2,1610,35.0,24,39.120000000000005,1546.2,308.28000000000003,-0.6267171684156221,0.7064886853134468,-1.2044183998498297,0
298.2,308.1,1462,50.8,27,44.08,1492.0,308.21999999999997,1.1932868219398631,-0.4429175231079203,-1.2717451425453266,0
298.2,308.0,1591,33.7,32,44.3,1487.8,308.18,-0.7764643321790478,0.5589297801782712,-1.3390718852408618,0
298.2,308.1,1306,58.3,35,47.38,1457.4,308.14,2.0572127667288593,-1.6544537968493613,-1.2717451425453266,0
298.2,308.1,1382,43.5,37,44.260000000000005,1470.2,308.1,0.35239890234524035,-1.0642181763086593,-1.2717451425453266,0
298.2,308.1,1618,34.7,39,44.2,1471.8,308.08000000000004,-0.6612742062071816,0.7686187506335207,-1.2717451425453266,0
298.2,308.2,1436,50.2,43,44.08,1466.6,308.1,1.124172746356744,-0.6448402353981605,-1.2044183998498297,0
298.2,308.3,1304,49.8,45,47.3,1409.2,308.16,1.078096695967997,-1.6699863131793797,-1.1370916571542944,0
298.2,308.3,1475,49.9,47,45.62,1443.0,308.2,1.0896157085651836,-0.34195616696280023,-1.1370916571542944,0
298.2,308.3,1824,24.2,49,41.760000000000005,1531.4,308.24,-1.8707705289117769,2.3684679326254234,-1.1370916571542944,0
298.1,308.2,1342,48.1,54,44.440000000000005,1476.2,308.26,0.8822734818158249,-1.3748685029090288,-1.2044183998498297,0
298.1,308.2,1485,40.7,57,42.54,1486.0,308.26,0.029866549624015405,-0.26429358531270786,-1.2044183998498297,0
298.2,308.2,1667,30.6,59,38.7,1558.6,308.23999999999995,-1.133553722691833,1.1491654007189733,-1.2044183998498297,0
298.2,308.2,1446,38.2,61,36.36,1552.8,308.21999999999997,-0.25810876530565,-0.5671776537480682,-1.2044183998498297,0
298.1,308.3,1301,56.0,63,42.72,1448.2,308.21999999999997,1.7922754769935674,-1.6932850876744074,-1.1370916571542944,0
298.2,308.4,1379,43.1,65,41.720000000000006,1455.6,308.26,0.30632285195649406,-1.087516950803687,-1.0697649144587975,0
298.3,308.5,1606,33.6,67,40.300000000000004,1479.8,308.32,-0.7879833447762346,0.6754236526534099,-1.0024381717632622,0
298.3,308.4,1539,43.4,69,42.86,1454.2,308.36,0.34087988974805356,0.15508435559779093,-1.0697649144587975,0
298.2,308.4,1477,49.9,72,45.2,1460.4,308.4,1.0896157085651836,-0.3264236506327818,-1.0697649144587975,0
298.2,308.4,1666,34.6,74,40.92,1533.4,308.41999999999996,-0.6727932188043684,1.141399142553964,-1.0697649144587975,0
298.2,308.4,1398,51.8,76,42.66,1537.2,308.41999999999996,1.3084769479117293,-0.9399580456685115,-1.0697649144587975,0
298.2,308.4,1678,34.6,81,42.86,1551.6,308.4,-0.6727932188043684,1.2345942405340748,-1.0697649144587975,0
298.3,308.5,1453,42.9,89,42.76,1534.4,308.41999999999996,0.28328482676212047,-0.5128138465930034,-1.0024381717632622,0
298.3,308.6,1432,49.5,91,42.68,1525.4,308.46,1.0435396581764373,-0.6759052680581974,-0.9351114290677269,0
298.4,308.6,1527,40.9,96,43.940000000000005,1497.6,308.5,0.052904574818388145,0.06188925761768008,-0.9351114290677269,0
298.4,308.7,1588,35.0,99,40.58,1535.6,308.56,-0.6267171684156221,0.5356310056832435,-0.8677846863722299,0
298.4,308.6,1433,47.1,101,43.08,1486.6,308.6,0.7670833558439587,-0.6681390098931882,-0.9351114290677269,0
298.4,308.6,1609,35.0,103,41.5,1517.8,308.62,-0.6267171684156221,0.6987224271484376,-0.9351114290677269,0
298.3,308.5,1575,41.2,105,39.839999999999996,1546.4,308.6,0.08746161260994849,0.4346696495381235,-1.0024381717632622,0
298.4,308.5,1636,35.7,107,38.8,1568.2,308.58000000000004,-0.5460840802353154,0.9084113976036869,-1.0024381717632622,0
298.4,308.5,1490,37.9,110,39.38,1548.6,308.54,-0.29266580309721035,-0.2254622944876617,-1.0024381717632622,0
298.4,308.5,1741,32.8,112,36.519999999999996,1610.2,308.52,-0.880135445553728,1.723868504929657,-1.0024381717632622,0
298.5,308.6,1344,53.0,114,40.12,1557.2,308.52000000000004,1.4467050990779688,-1.3593359865790102,-0.9351114290677269,0
298.5,308.7,1609,35.3,117,38.94,1564.0,308.56000000000006,-0.5921601306240626,0.6987224271484376,-0.8677846863722299,0
298.4,308.6,1591,36.7,122,39.14,1555.0,308.58000000000004,-0.4308939542634493,0.5589297801782712,-0.9351114290677269,0
298.4,308.6,1477,44.0,124,40.36,1552.4,308.6,0.40999396533117344,-0.3264236506327818,-0.9351114290677269,0
298.4,308.7,1523,36.1,126,41.02,1508.8,308.64,-0.5000080298465691,0.030824224957643132,-0.8677846863722299,0
298.5,308.7,1575,33.9,128,37.2,1555.0,308.65999999999997,-0.753426306984675,0.4346696495381235,-0.8677846863722299,0
298.4,308.7,1344,52.9,130,40.72,1502.0,308.65999999999997,1.4351860864807822,-1.3593359865790102,-0.8677846863722299,0
298.4,308.7,1386,44.9,135,42.36,1461.0,308.68,0.5136650787058528,-1.0331531436486223,-0.8677846863722299,0
298.3,308.6,1589,37.1,137,40.980000000000004,1483.4,308.68,-0.38481790387470294,0.5433972638482528,-0.9351114290677269,0
298.3,308.6,1548,40.3,140,41.82000000000001,1488.4,308.66,-0.016209500764731717,0.22498067908287406,-0.9351114290677269,0
298.3,308.6,1499,38.3,142,42.7,1473.2,308.64,-0.24658975270846406,-0.15556597100257855,-0.9351114290677269,0
298.3,308.5,1664,31.6,144,38.44,1537.2,308.6,-1.018363596719967,1.1258666262239456,-1.0024381717632622,0
298.3,308.6,1447,38.1,146,37.08,1549.4,308.58000000000004,-0.2696277779028368,-0.5594113955830589,-0.9351114290677269,0
298.3,308.5,1434,46.2,148,38.9,1518.4,308.56000000000006,0.6634122424692793,-0.660372751728179,-1.0024381717632622,0
298.3,308.5,1416,52.7,151,41.379999999999995,1492.0,308.5400000000001,1.4121480612864095,-0.8001653986983452,-1.0024381717632622,0
298.4,308.5,1827,24.3,153,38.58,1557.6,308.52,-1.85925151631459,2.391766707120451,-1.0024381717632622,0
298.4,308.6,1304,45.0,158,41.260000000000005,1485.6,308.54,0.5251840913030396,-1.6699863131793797,-0.9351114290677269,0
298.4,308.6,1569,34.4,160,40.519999999999996,1510.0,308.53999999999996,-0.695831243998742,0.38807210054806807,-0.9351114290677269,0
298.3,308.6,1584,29.3,162,37.14,1540.0,308.56,-1.283300886455259,0.5045659730232066,-0.9351114290677269,0
298.3,308.5,1362,53.8,164,37.36,1529.2,308.56000000000006,1.5388571998554614,-1.219543339608844,-1.0024381717632622,0
298.3,308.4,1329,49.2,166,42.339999999999996,1429.6,308.5400000000001,1.0089826203848777,-1.4758298590541488,-1.0697649144587975,0
298.3,308.5,1539,36.1,168,40.56,1476.6,308.52,-0.5000080298465691,0.15508435559779093,-1.0024381717632622,0
298.3,308.5,1629,37.1,170,41.1,1488.6,308.5,-0.38481790387470294,0.8540475904486222,-1.0024381717632622,0
298.3,308.5,1538,32.2,173,41.68000000000001,1479.4,308.48,-0.949249521136847,0.14731809743278168,-1.0024381717632622,0
298.3,308.6,1570,34.8,175,37.88,1521.0,308.5,-0.6497551936099957,0.39583835871307727,-0.9351114290677269,0
298.3,308.4,1408,43.1,177,36.66,1536.8,308.5,0.30632285195649406,-0.8622954640184192,-1.0697649144587975,0
298.2,308.4,1424,47.6,179,38.96,1513.8,308.47999999999996,0.8246784188298918,-0.7380353333782713,-1.0697649144587975,0
298.2,308.4,1512,34.9,181,38.519999999999996,1490.4,308.46000000000004,-0.6382361810128089,-0.054604614857458475,-1.0697649144587975,0
298.2,308.4,1478,42.9,183,40.66,1478.4,308.44,0.28328482676212047,-0.3186573924677725,-1.0697649144587975,0
